date,campaign_id,campaign_name,ad_group_id,ad_group_name,impressions,clicks,cost,conversions,conversion_value,ctr,cpc,quality_score,search_impression_share,conversion_rate,channel,data_source
2024-04-13,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,130896,471,127,14,700.0,0.0036,0.27,7,0.35,0.0298,Paid Search,Google Ads
2024-04-14,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26768,1416,269,50,2700.0,0.0529,0.19,9,0.93,0.0356,Paid Search,Google Ads
2024-04-14,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47677,953,581,24,1250.0,0.02,0.61,7,0.46,0.0258,Paid Search,Bing Ads
2024-04-14,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,76101,2564,461,71,3600.0,0.0337,0.18,8,0.68,0.0277,Organic,Google Ads
2024-04-14,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,141875,553,143,15,750.0,0.0039,0.26,7,0.36,0.0286,Paid Search,Google Ads
2024-04-15,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27766,1535,291,56,2600.0,0.0553,0.19,9,0.92,0.037,Paid Search,Bing Ads
2024-04-15,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44681,902,577,23,1200.0,0.0202,0.64,7,0.45,0.0262,Paid Search,Bing Ads
2024-04-15,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,76785,2510,451,72,3500.0,0.0327,0.18,8,0.68,0.029,Organic,Google Ads
2024-04-15,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,142593,527,137,15,700.0,0.0037,0.26,7,0.35,0.0288,Paid Search,Google Ads
2024-04-16,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25772,1358,271,48,2400.0,0.0527,0.2,9,0.91,0.036,Organic,Bing Ads
2024-04-16,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,48084,952,599,23,1150.0,0.0198,0.63,7,0.44,0.0247,Paid Search,Google Ads
2024-04-16,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69022,2305,414,67,3350.0,0.0334,0.18,8,0.67,0.0293,Paid Search,Google Ads
2024-04-16,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,121363,436,117,11,650.0,0.0036,0.27,7,0.34,0.0273,Paid Search,Google Ads
2024-04-17,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21841,1078,215,41,2100.0,0.0494,0.2,9,0.89,0.0384,Paid Search,Bing Ads
2024-04-17,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,40287,797,518,20,1000.0,0.0198,0.65,6,0.42,0.0255,Paid Search,Google Ads
2024-04-17,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,65981,2117,381,60,2950.0,0.0321,0.18,8,0.65,0.0288,Organic,Google Ads
2024-04-17,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,120424,433,116,12,600.0,0.0036,0.27,7,0.33,0.0282,Paid Search,Bing Ads
2024-04-18,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22790,1130,214,41,2050.0,0.0496,0.19,9,0.88,0.037,Organic,Google Ads
2024-04-18,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,39425,772,486,18,950.0,0.0196,0.63,6,0.41,0.0237,Paid Search,Google Ads
2024-04-18,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,63192,1990,358,54,2850.0,0.0315,0.18,8,0.63,0.0273,Paid Search,Bing Ads
2024-04-18,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,113730,409,110,11,550.0,0.0036,0.27,7,0.32,0.0272,Organic,Google Ads
2024-04-19,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24617,1275,242,45,2350.0,0.0518,0.19,9,0.91,0.0354,Paid Search,Google Ads
2024-04-19,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,39747,790,513,21,1100.0,0.0199,0.65,7,0.44,0.0266,Paid Search,Google Ads
2024-04-19,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,71757,2418,435,70,3200.0,0.0337,0.18,8,0.66,0.029,Organic,Bing Ads
2024-04-19,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,119129,428,119,12,650.0,0.0036,0.28,7,0.34,0.0295,Organic,Google Ads
2024-04-20,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23738,1267,240,46,2550.0,0.0534,0.19,9,0.92,0.0367,Organic,Google Ads
2024-04-20,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42915,854,546,23,1200.0,0.0199,0.64,7,0.45,0.0274,Paid Search,Bing Ads
2024-04-20,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72515,2516,452,70,3450.0,0.0347,0.18,8,0.67,0.0282,Paid Search,Google Ads
2024-04-20,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,127177,470,126,13,700.0,0.0037,0.27,7,0.35,0.0289,Paid Search,Google Ads
2024-04-21,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25129,1306,248,51,2750.0,0.052,0.19,9,0.93,0.0398,Paid Search,Google Ads
2024-04-21,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46463,971,592,25,1300.0,0.0209,0.61,7,0.46,0.0267,Paid Search,Google Ads
2024-04-21,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,67828,2346,422,68,3650.0,0.0346,0.18,8,0.69,0.0294,Paid Search,Google Ads
2024-04-21,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,149057,581,151,16,750.0,0.0039,0.26,7,0.36,0.0292,Paid Search,Google Ads
2024-04-22,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,28598,1492,283,58,2900.0,0.0522,0.19,9,0.94,0.0391,Paid Search,Google Ads
2024-04-22,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,51186,1054,653,28,1350.0,0.0206,0.62,7,0.47,0.0269,Paid Search,Google Ads
2024-04-22,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,74334,2519,453,70,3750.0,0.0339,0.18,8,0.7,0.0281,Paid Search,Bing Ads
2024-04-22,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,143222,544,136,16,800.0,0.0038,0.25,7,0.37,0.0306,Paid Search,Google Ads
2024-04-23,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24809,1282,243,48,2650.0,0.0517,0.19,9,0.92,0.0381,Paid Search,Google Ads
2024-04-23,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45456,895,581,23,1250.0,0.0197,0.65,7,0.46,0.0259,Paid Search,Google Ads
2024-04-23,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,76919,2569,462,72,3550.0,0.0334,0.18,8,0.69,0.0284,Paid Search,Bing Ads
2024-04-23,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,133569,480,129,13,750.0,0.0036,0.27,7,0.36,0.0281,Paid Search,Bing Ads
2024-04-24,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25897,1331,252,50,2450.0,0.0514,0.19,9,0.91,0.0383,Paid Search,Google Ads
2024-04-24,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,49160,948,616,25,1200.0,0.0193,0.65,7,0.45,0.0271,Paid Search,Google Ads
2024-04-24,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,64976,2196,395,66,3400.0,0.0338,0.18,8,0.68,0.0303,Organic,Bing Ads
2024-04-24,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,133516,494,133,14,700.0,0.0037,0.27,7,0.35,0.0285,Paid Search,Google Ads
2024-04-25,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22415,1147,217,41,2200.0,0.0512,0.19,9,0.9,0.0359,Paid Search,Google Ads
2024-04-25,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43667,855,572,21,1050.0,0.0196,0.67,7,0.43,0.0254,Organic,Google Ads
2024-04-25,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69732,2287,411,63,3050.0,0.0328,0.18,8,0.66,0.0277,Organic,Google Ads
2024-04-25,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,123071,430,120,11,600.0,0.0035,0.28,7,0.33,0.027,Organic,Google Ads
2024-04-26,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23607,1194,226,45,2350.0,0.0506,0.19,9,0.91,0.0379,Paid Search,Bing Ads
2024-04-26,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42702,862,551,23,1150.0,0.0202,0.64,7,0.44,0.027,Paid Search,Google Ads
2024-04-26,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,71851,2378,428,70,3300.0,0.0331,0.18,8,0.67,0.0296,Paid Search,Google Ads
2024-04-26,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,139659,488,136,13,650.0,0.0035,0.28,7,0.34,0.0283,Paid Search,Google Ads
2024-04-27,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26430,1387,263,52,2500.0,0.0525,0.19,9,0.92,0.0378,Paid Search,Google Ads
2024-04-27,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43409,872,558,23,1200.0,0.0201,0.64,7,0.45,0.0272,Organic,Google Ads
2024-04-27,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,75739,2506,451,72,3400.0,0.0331,0.18,8,0.67,0.0291,Paid Search,Google Ads
2024-04-27,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,130279,469,131,13,700.0,0.0036,0.28,7,0.35,0.0298,Paid Search,Google Ads
2024-03-30,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24666,1334,253,46,2250.0,0.0541,0.19,9,0.92,0.035,Paid Search,Google Ads
2024-03-30,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43636,863,535,21,1150.0,0.0198,0.62,7,0.45,0.0249,Paid Search,Google Ads
2024-03-30,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66692,2287,411,64,3350.0,0.0343,0.18,8,0.67,0.0281,Paid Search,Google Ads
2024-03-31,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26475,1429,271,53,2400.0,0.054,0.19,9,0.91,0.0373,Paid Search,Google Ads
2024-03-31,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,41923,813,536,20,1050.0,0.0194,0.66,7,0.44,0.0253,Paid Search,Google Ads
2024-03-31,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,68974,2331,419,65,3550.0,0.0338,0.18,8,0.68,0.0281,Paid Search,Google Ads
2024-04-01,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22584,1160,220,44,2100.0,0.0514,0.19,9,0.93,0.0387,Paid Search,Bing Ads
2024-04-01,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,49869,1017,661,26,1250.0,0.0204,0.65,6,0.43,0.0257,Paid Search,Google Ads
2024-04-01,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,129344,491,127,13,600.0,0.0038,0.26,7,0.35,0.0266,Paid Search,Bing Ads
2024-04-02,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23712,1237,235,46,2500.0,0.0522,0.19,9,0.92,0.0377,Paid Search,Bing Ads
2024-04-02,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72070,2385,429,66,3250.0,0.0331,0.18,8,0.66,0.0277,Paid Search,Google Ads
2024-04-02,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,124747,449,130,13,700.0,0.0036,0.29,7,0.36,0.0293,Paid Search,Google Ads
2024-04-03,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24458,1252,237,46,2300.0,0.0512,0.19,9,0.91,0.0373,Paid Search,Bing Ads
2024-04-03,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44023,867,580,23,1200.0,0.0197,0.67,7,0.45,0.0268,Organic,Bing Ads
2024-04-03,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,129771,467,130,13,650.0,0.0036,0.28,7,0.34,0.0283,Paid Search,Google Ads
2024-04-04,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26010,1344,255,48,2350.0,0.0517,0.19,9,0.92,0.0363,Paid Search,Google Ads
2024-04-04,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,77800,2536,456,74,3450.0,0.0326,0.18,8,0.67,0.0293,Paid Search,Google Ads
2024-04-04,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,128716,463,129,12,650.0,0.0036,0.28,7,0.35,0.0272,Paid Search,Google Ads
2024-04-05,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26603,1473,279,56,2700.0,0.0554,0.19,9,0.93,0.0382,Paid Search,Bing Ads
2024-04-05,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43278,869,573,21,1100.0,0.0201,0.66,6,0.44,0.0251,Organic,Bing Ads
2024-04-05,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,67670,2260,406,62,3300.0,0.0334,0.18,8,0.66,0.0278,Paid Search,Bing Ads
2024-04-06,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21160,1053,200,41,2150.0,0.0498,0.19,9,0.91,0.0391,Paid Search,Google Ads
2024-04-06,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,49108,991,624,26,1300.0,0.0202,0.63,7,0.46,0.0266,Organic,Bing Ads
2024-04-06,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,125867,440,118,11,550.0,0.0035,0.27,7,0.34,0.0258,Paid Search,Google Ads
2024-04-07,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25507,1313,249,47,2450.0,0.0515,0.19,9,0.92,0.0359,Paid Search,Bing Ads
2024-04-07,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72915,2384,429,69,3500.0,0.0327,0.18,8,0.68,0.0291,Paid Search,Google Ads
2024-04-07,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,120628,434,121,11,600.0,0.0036,0.28,7,0.35,0.0259,Paid Search,Google Ads
2024-04-08,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24990,1311,249,47,2400.0,0.0525,0.19,9,0.91,0.0363,Paid Search,Bing Ads
2024-04-08,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45867,926,592,24,1150.0,0.0202,0.64,7,0.45,0.0265,Paid Search,Google Ads
2024-04-08,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72317,2437,414,72,3200.0,0.0337,0.17,8,0.67,0.0296,Paid Search,Google Ads
2024-04-09,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27143,1465,278,55,2600.0,0.054,0.19,9,0.92,0.0382,Paid Search,Bing Ads
2024-04-09,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,49701,954,648,27,1300.0,0.0192,0.68,7,0.46,0.0284,Paid Search,Google Ads
2024-04-09,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72404,2505,450,69,3550.0,0.0346,0.18,8,0.68,0.0279,Paid Search,Bing Ads
2024-04-09,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,132523,477,128,13,750.0,0.0036,0.27,7,0.36,0.029,Paid Search,Google Ads
2024-04-10,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23467,1215,230,45,2450.0,0.0518,0.19,9,0.91,0.0372,Paid Search,Bing Ads
2024-04-10,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,48817,947,606,25,1200.0,0.0194,0.64,7,0.45,0.0274,Paid Search,Google Ads
2024-04-10,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70236,2359,424,64,3300.0,0.0336,0.18,8,0.67,0.0273,Paid Search,Bing Ads
2024-04-10,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,123371,468,121,12,700.0,0.0038,0.26,7,0.35,0.0273,Paid Search,Google Ads
2024-04-11,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22553,1186,225,42,2150.0,0.0526,0.19,9,0.9,0.036,Paid Search,Google Ads
2024-04-11,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,41744,839,536,20,1050.0,0.0201,0.64,6,0.43,0.0249,Paid Search,Bing Ads
2024-04-11,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,67288,2200,418,63,3000.0,0.0327,0.19,8,0.65,0.0289,Paid Search,Google Ads
2024-04-11,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,115653,404,109,11,600.0,0.0035,0.27,7,0.33,0.0273,Paid Search,Bing Ads
2024-04-12,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22640,1147,217,41,2050.0,0.0507,0.19,9,0.89,0.036,Paid Search,Google Ads
2024-04-12,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42699,858,549,21,950.0,0.0201,0.64,6,0.42,0.025,Paid Search,Google Ads
2024-04-12,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,57309,1851,333,52,2900.0,0.0323,0.18,8,0.64,0.0282,Organic,Google Ads
2024-04-12,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,121700,438,122,11,550.0,0.0036,0.28,7,0.32,0.0256,Paid Search,Google Ads
2024-04-13,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22485,1178,212,42,2300.0,0.0524,0.18,9,0.91,0.036,Paid Search,Google Ads
2024-04-13,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42289,807,532,20,1100.0,0.0191,0.66,7,0.44,0.0255,Paid Search,Google Ads
2024-04-13,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,67625,2306,415,65,3250.0,0.0341,0.18,8,0.66,0.0282,Paid Search,Google Ads
2024-04-13,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,119450,430,116,11,650.0,0.0036,0.27,7,0.34,0.0266,Paid Search,Google Ads
2024-04-14,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24039,1250,237,47,2550.0,0.052,0.19,9,0.92,0.0378,Paid Search,Google Ads
2024-04-14,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45245,877,570,22,1200.0,0.0194,0.65,7,0.45,0.0259,Paid Search,Google Ads
2024-04-14,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,74536,2467,444,69,3450.0,0.0331,0.18,8,0.67,0.0282,Paid Search,Google Ads
2024-04-14,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,122608,453,126,12,700.0,0.0037,0.28,7,0.35,0.0284,Organic,Google Ads
2024-04-15,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,28845,1595,303,57,2700.0,0.0553,0.19,9,0.93,0.0358,Organic,Google Ads
2024-04-15,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,48183,982,618,25,1250.0,0.0204,0.63,7,0.46,0.0258,Paid Search,Google Ads
2024-04-15,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66815,2318,417,66,3600.0,0.0347,0.18,8,0.68,0.0285,Paid Search,Google Ads
2024-04-15,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,141731,552,143,16,750.0,0.0039,0.26,7,0.36,0.029,Paid Search,Google Ads
2024-04-16,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26390,1377,261,53,2600.0,0.0522,0.19,9,0.92,0.0391,Paid Search,Google Ads
2024-04-16,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44252,871,548,22,1200.0,0.0197,0.63,7,0.45,0.0261,Paid Search,Bing Ads
2024-04-16,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66002,2257,406,64,3500.0,0.0342,0.18,8,0.68,0.0285,Paid Search,Google Ads
2024-04-16,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,138627,512,138,13,700.0,0.0037,0.27,7,0.35,0.0268,Paid Search,Google Ads
2024-04-17,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23136,1191,238,43,2400.0,0.0515,0.2,9,0.91,0.0368,Paid Search,Google Ads
2024-04-17,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,48426,949,616,25,1150.0,0.0196,0.65,7,0.44,0.0265,Paid Search,Google Ads
2024-04-17,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,67782,2270,431,64,3350.0,0.0335,0.19,8,0.67,0.0282,Paid Search,Bing Ads
2024-04-17,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,134040,495,133,13,650.0,0.0037,0.27,7,0.34,0.0271,Paid Search,Bing Ads
2024-04-18,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22321,1136,215,42,2100.0,0.0509,0.19,9,0.89,0.0372,Paid Search,Google Ads
2024-04-18,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,39749,806,531,20,1000.0,0.0203,0.66,6,0.42,0.0256,Organic,Google Ads
2024-04-18,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,59866,1939,349,57,2950.0,0.0324,0.18,8,0.65,0.0298,Paid Search,Google Ads
2024-04-18,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,126113,454,122,12,600.0,0.0036,0.27,7,0.33,0.0277,Paid Search,Google Ads
2024-04-19,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21469,1097,208,40,2050.0,0.0511,0.19,9,0.88,0.0373,Paid Search,Google Ads
2024-04-19,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,39035,804,514,20,950.0,0.0206,0.64,6,0.41,0.0254,Organic,Google Ads
2024-04-19,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,60849,1959,333,56,2850.0,0.0322,0.17,8,0.63,0.029,Paid Search,Google Ads
2024-04-19,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,110717,409,114,10,550.0,0.0037,0.28,7,0.32,0.0251,Paid Search,Bing Ads
2024-04-20,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22430,1177,235,43,2350.0,0.0525,0.2,9,0.91,0.0366,Organic,Google Ads
2024-04-20,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42816,843,547,20,1100.0,0.0197,0.65,7,0.44,0.0249,Paid Search,Bing Ads
2024-04-20,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,64929,2214,398,62,3200.0,0.0341,0.18,8,0.66,0.0283,Paid Search,Google Ads
2024-04-20,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,127674,459,128,13,650.0,0.0036,0.28,7,0.34,0.0296,Paid Search,Google Ads
2024-04-21,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23923,1272,241,48,2550.0,0.0532,0.19,9,0.92,0.0384,Organic,Bing Ads
2024-04-21,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44091,899,566,24,1200.0,0.0204,0.63,7,0.45,0.0274,Paid Search,Google Ads
2024-04-21,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,75726,2506,451,71,3450.0,0.0331,0.18,8,0.67,0.0287,Organic,Google Ads
2024-04-21,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,144059,547,153,15,700.0,0.0038,0.28,7,0.35,0.0287,Paid Search,Google Ads
2024-04-22,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27640,1473,279,59,2750.0,0.0533,0.19,9,0.93,0.0401,Organic,Google Ads
2024-04-22,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45232,922,590,23,1300.0,0.0204,0.64,7,0.46,0.0254,Organic,Google Ads
2024-04-22,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72436,2520,453,76,3650.0,0.0348,0.18,8,0.69,0.0305,Organic,Bing Ads
2024-04-22,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,143037,557,144,16,750.0,0.0039,0.26,7,0.36,0.0298,Paid Search,Google Ads
2024-04-23,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,30183,1638,311,64,2900.0,0.0543,0.19,9,0.94,0.0392,Paid Search,Google Ads
2024-04-23,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47872,976,614,25,1350.0,0.0204,0.63,7,0.47,0.0262,Organic,Bing Ads
2024-04-23,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,79399,2763,497,82,3750.0,0.0348,0.18,8,0.7,0.0299,Paid Search,Google Ads
2024-04-23,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,147362,574,149,16,800.0,0.0039,0.26,7,0.37,0.028,Paid Search,Bing Ads
2024-04-24,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27772,1430,271,53,2650.0,0.0515,0.19,9,0.92,0.0375,Paid Search,Bing Ads
2024-04-24,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43736,870,548,23,1250.0,0.0199,0.63,7,0.46,0.0269,Paid Search,Bing Ads
2024-04-24,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,76122,2534,456,75,3550.0,0.0333,0.18,8,0.69,0.0297,Paid Search,Bing Ads
2024-04-24,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,140566,520,140,15,750.0,0.0037,0.27,7,0.36,0.0298,Organic,Google Ads
2024-04-25,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25672,1332,253,48,2450.0,0.0519,0.19,9,0.91,0.0364,Paid Search,Bing Ads
2024-04-25,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44762,890,578,24,1200.0,0.0199,0.65,7,0.45,0.0273,Organic,Bing Ads
2024-04-25,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,73642,2481,471,68,3400.0,0.0337,0.19,8,0.68,0.0275,Paid Search,Google Ads
2024-04-25,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,138499,484,130,14,700.0,0.0035,0.27,7,0.35,0.0291,Paid Search,Bing Ads
2024-04-26,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21794,1080,194,38,2200.0,0.0496,0.18,9,0.9,0.0358,Paid Search,Google Ads
2024-04-26,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43462,838,553,21,1050.0,0.0193,0.66,7,0.43,0.0262,Paid Search,Google Ads
2024-04-26,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70258,2227,400,60,3050.0,0.0317,0.18,8,0.66,0.0271,Paid Search,Google Ads
2024-04-26,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,127398,445,120,12,600.0,0.0035,0.27,7,0.33,0.0276,Paid Search,Google Ads
2024-04-27,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24048,1255,238,46,2350.0,0.0522,0.19,9,0.91,0.0374,Paid Search,Google Ads
2024-04-27,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43814,867,563,22,1150.0,0.0198,0.65,7,0.44,0.0254,Paid Search,Google Ads
2024-04-27,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,71871,2450,441,67,3300.0,0.0341,0.18,8,0.67,0.0275,Paid Search,Bing Ads
2024-04-27,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,126608,455,131,12,650.0,0.0036,0.29,7,0.34,0.0277,Organic,Bing Ads
2024-04-28,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25994,1388,263,50,2500.0,0.0534,0.19,9,0.92,0.0361,Paid Search,Bing Ads
2024-04-28,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42361,826,520,22,1200.0,0.0195,0.63,7,0.45,0.0276,Paid Search,Bing Ads
2024-04-28,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,74136,2446,440,71,3400.0,0.033,0.18,8,0.67,0.0294,Paid Search,Google Ads
2024-04-28,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,125742,452,122,12,700.0,0.0036,0.27,7,0.35,0.0287,Paid Search,Google Ads
2024-03-31,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23558,1260,239,44,2250.0,0.0535,0.19,9,0.92,0.0353,Paid Search,Google Ads
