date,campaign_id,campaign_name,ad_group_id,ad_group_name,impressions,clicks,cost,conversions,video_views,video_watch_25,video_watch_50,video_watch_75,video_watch_100,likes,shares,comments,ctr,cpc,conversion_rate,view_rate,channel,data_source
2024-04-04,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,433457,7022,1053,105,372209,304567,243456,172345,114567,19567,5678,1567,0.0162,0.15,0.015,0.8587,Paid Social,TikTok Ads
2024-04-05,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,279281,4161,540,41,223173,179234,112234,75678,50234,10123,2712,645,0.0149,0.13,0.0099,0.7991,Paid Social,Amazon Ad Server
2024-04-05,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,143095,2704,730,69,105160,79567,53678,40234,26890,5234,1456,278,0.0189,0.27,0.0258,0.7349,Paid Social,TikTok Ads
2024-04-05,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,241702,3794,493,33,184757,142345,112345,72345,43789,8456,2267,545,0.0157,0.13,0.0089,0.7644,Paid Social,TikTok Ads
2024-04-05,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,425030,6800,1020,102,352434,287234,229234,162345,107890,18756,5345,1456,0.016,0.15,0.015,0.8292,Paid Social,StackAdapt
2024-04-06,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,272624,3953,513,41,233175,173456,109234,73567,49234,9789,2634,623,0.0145,0.13,0.0105,0.8553,Paid Social,TikTok Ads
2024-04-06,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,143135,2662,692,72,100938,74567,50234,37890,25234,5012,1423,267,0.0186,0.26,0.0274,0.7052,Paid Social,TikTok Ads
2024-04-06,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,207145,3335,400,27,167041,135234,106789,69234,41789,8234,2267,534,0.0161,0.12,0.0081,0.8064,Paid Social,TikTok Ads
2024-04-06,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,386823,6305,945,98,329031,267890,214567,151234,99567,17234,5012,1378,0.0163,0.15,0.0157,0.8506,Paid Social,TikTok Ads
2024-04-07,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,279478,3996,519,40,231938,182345,114567,77234,51234,10345,2789,656,0.0143,0.13,0.0101,0.8299,Paid Social,TikTok Ads
2024-04-07,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,150465,2964,829,80,103023,81234,54678,41234,27567,5456,1567,289,0.0197,0.28,0.0273,0.6847,Paid Social,Amazon Ad Server
2024-04-07,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,248960,3933,471,35,194736,148234,117234,75234,45789,8567,2345,567,0.0158,0.12,0.0089,0.7822,Paid Social,TikTok Ads
2024-04-07,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,442281,7120,1068,109,356213,289234,231456,164567,109234,18890,5456,1489,0.0161,0.15,0.0154,0.8054,Paid Social,TikTok Ads
2024-04-08,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,296655,4449,578,44,236434,188234,117890,79234,52789,10567,2856,667,0.015,0.13,0.0099,0.797,Paid Social,Amazon Ad Server
2024-04-08,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,153096,3000,810,84,109356,83567,56234,42345,28234,5523,1589,301,0.0196,0.27,0.028,0.7143,Paid Social,TikTok Ads
2024-04-08,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,245657,3930,471,33,192447,150567,119234,76890,46567,8678,2378,556,0.016,0.12,0.0085,0.7834,Paid Social,StackAdapt
2024-04-08,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,455063,7463,1194,110,390853,296234,237890,168234,111234,19234,5534,1523,0.0164,0.16,0.0148,0.8589,Paid Social,StackAdapt
2024-03-11,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,234785,3380,439,33,198252,156234,98234,67234,45234,8923,2345,567,0.0144,0.13,0.01,0.8444,Paid Social,TikTok Ads
2024-03-11,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,123094,2338,701,67,85513,67234,45234,34234,23456,4567,1234,234,0.019,0.3,0.0288,0.6947,Paid Social,StackAdapt
2024-03-11,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,193493,3037,364,24,151698,112345,89234,56789,34567,6789,1890,456,0.0157,0.12,0.008,0.784,Paid Social,TikTok Ads
2024-03-12,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,246421,3696,480,36,211133,163456,102345,70234,47234,9234,2456,589,0.015,0.13,0.0098,0.8568,Paid Social,TikTok Ads
2024-03-12,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,134910,2644,713,73,92494,71234,48234,36234,24567,4789,1345,245,0.0196,0.27,0.0279,0.6856,Paid Social,TikTok Ads
2024-03-12,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,212209,3140,376,25,168472,117234,93234,59234,36234,7123,1967,478,0.0148,0.12,0.0082,0.7939,Paid Social,TikTok Ads
2024-03-13,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,238057,3356,436,34,205919,148234,93234,63456,43234,8567,2234,534,0.0141,0.13,0.0103,0.865,Paid Social,TikTok Ads
2024-03-13,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,112129,2141,642,62,83995,61234,41234,31234,21234,4234,1123,212,0.0191,0.3,0.0292,0.7491,Paid Social,TikTok Ads
2024-03-13,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,324607,5258,841,80,283187,234567,189234,134567,89234,15678,4567,1234,0.0162,0.16,0.0154,0.8724,Paid Social,TikTok Ads
2024-03-14,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,271578,4019,562,38,226686,170234,107234,72456,48456,9567,2567,612,0.0148,0.14,0.0097,0.8347,Paid Social,TikTok Ads
2024-03-14,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,201861,3128,375,25,157088,121234,96234,61234,37456,7345,2034,489,0.0155,0.12,0.0081,0.7782,Paid Social,Amazon Ad Server
2024-03-14,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,377961,6160,924,97,304901,245678,196789,140234,93456,16234,4789,1289,0.0163,0.15,0.0158,0.8067,Paid Social,Amazon Ad Server
2024-03-15,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,222680,3206,416,32,198051,156789,98789,67789,45456,8945,2367,578,0.0144,0.13,0.0101,0.8894,Paid Social,StackAdapt
2024-03-15,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,126962,2361,661,64,92898,68234,45789,34567,23678,4678,1267,237,0.0186,0.28,0.0275,0.7317,Paid Social,TikTok Ads
2024-03-15,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,370453,6149,922,99,291361,239234,191234,136234,90234,15890,4634,1256,0.0166,0.15,0.0162,0.7865,Paid Social,TikTok Ads
2024-03-16,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,268872,4006,560,39,222142,173456,109234,73567,49234,9789,2634,623,0.0149,0.14,0.0098,0.8262,Paid Social,StackAdapt
2024-03-16,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,191688,2951,354,24,152967,124567,98901,63234,38234,7567,2089,501,0.0154,0.12,0.0084,0.798,Paid Social,TikTok Ads
2024-03-16,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,369226,5833,933,96,309891,251234,201234,143456,95234,16567,4823,1312,0.0158,0.16,0.0165,0.8393,Paid Social,TikTok Ads
2024-03-17,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,287084,4162,541,40,240260,179234,112234,75678,50234,10123,2712,645,0.0145,0.13,0.0098,0.8369,Paid Social,TikTok Ads
2024-03-17,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,146300,2750,742,77,98459,72345,48901,36789,24890,4901,1356,256,0.0188,0.27,0.0282,0.673,Paid Social,Amazon Ad Server
2024-03-17,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,218713,3411,409,27,166571,128234,101234,65234,39456,7789,2145,512,0.0156,0.12,0.008,0.7616,Paid Social,TikTok Ads
2024-03-18,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,241999,3605,468,36,205674,158901,99567,68234,45789,8978,2389,590,0.0149,0.13,0.0102,0.8499,Paid Social,Amazon Ad Server
2024-03-18,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,119667,2249,652,62,87165,63456,42345,32234,22234,4345,1189,223,0.0188,0.29,0.0278,0.7284,Paid Social,StackAdapt
2024-03-18,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,373683,5941,891,88,306943,258901,207890,147234,97456,16901,4912,1345,0.0159,0.15,0.0149,0.8214,Paid Social,TikTok Ads
2024-03-19,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,290974,4248,552,43,227134,182345,114567,77234,51234,10345,2789,656,0.0146,0.13,0.0103,0.7806,Paid Social,StackAdapt
2024-03-19,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,232227,3645,437,30,179232,131567,103567,67234,40567,8012,2201,523,0.0157,0.12,0.0085,0.7718,Paid Social,TikTok Ads
2024-03-19,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,388791,6453,1032,101,309594,267890,214567,151234,99567,17234,5012,1378,0.0166,0.16,0.0157,0.7963,Paid Social,TikTok Ads
2024-03-20,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,271322,3988,518,39,213828,163567,102567,69567,46567,9123,2423,601,0.0147,0.13,0.0098,0.7881,Paid Social,TikTok Ads
2024-03-20,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,156531,2927,790,78,108867,74567,50234,37890,25234,5012,1423,267,0.0187,0.27,0.0267,0.6955,Paid Social,Amazon Ad Server
2024-03-20,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,219095,3571,428,30,182177,135234,106789,69234,41789,8234,2267,534,0.0163,0.12,0.0085,0.8315,Paid Social,TikTok Ads
2024-03-21,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,273486,4129,495,42,225161,182345,114567,77234,51234,10345,2789,656,0.0151,0.12,0.0104,0.8233,Paid Social,TikTok Ads
2024-03-21,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,159558,2999,809,85,112105,81234,54678,41234,27567,5456,1567,289,0.0188,0.27,0.0285,0.7026,Paid Social,TikTok Ads
2024-03-21,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,228318,3675,441,33,192175,143567,113456,73456,44567,8789,2434,567,0.0161,0.12,0.009,0.8417,Paid Social,StackAdapt
2024-03-21,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,388012,6440,966,97,321429,278901,223456,159234,105678,18234,5234,1456,0.0166,0.15,0.0152,0.8284,Paid Social,Amazon Ad Server
2024-03-22,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,277256,4186,544,43,226407,173456,109234,73567,49234,9789,2634,623,0.0151,0.13,0.0105,0.8166,Paid Social,StackAdapt
2024-03-22,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,155136,2978,774,78,105942,76234,51234,38567,25789,5123,1456,278,0.0192,0.26,0.0265,0.6829,Paid Social,StackAdapt
2024-03-22,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,233811,3717,446,30,185739,137890,108901,70567,42789,8456,2301,545,0.0159,0.12,0.0081,0.7944,Paid Social,TikTok Ads
2024-03-22,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,395245,6363,1018,98,316709,267890,214567,151234,99567,17756,5012,1389,0.0161,0.16,0.0155,0.8013,Paid Social,TikTok Ads
2024-03-23,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,249625,3794,493,36,211632,156234,98234,67234,45234,8923,2345,567,0.0152,0.13,0.0097,0.8478,Paid Social,Amazon Ad Server
2024-03-23,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,139526,2678,749,76,101616,71234,48234,36234,24567,4789,1345,245,0.0192,0.28,0.0285,0.7283,Paid Social,StackAdapt
2024-03-23,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,208905,3279,393,27,165327,121234,96234,61234,37456,7345,2034,489,0.0157,0.12,0.0085,0.7914,Paid Social,Amazon Ad Server
2024-03-23,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,385832,6250,1000,98,325294,245678,196789,140234,93456,16234,4789,1289,0.0162,0.16,0.0157,0.8431,Paid Social,StackAdapt
2024-03-24,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,209939,3023,423,30,172548,148234,93234,63456,43234,8567,2234,534,0.0144,0.14,0.0101,0.8219,Paid Social,TikTok Ads
2024-03-24,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,138172,2666,773,70,97632,68234,45789,34567,23678,4678,1267,237,0.0193,0.29,0.0265,0.7066,Paid Social,TikTok Ads
2024-03-24,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,211009,3207,384,27,159691,117234,93234,59234,36234,7123,1967,478,0.0152,0.12,0.0086,0.7568,Paid Social,TikTok Ads
2024-03-24,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,341822,5503,825,81,270688,239234,191234,136234,90234,15890,4634,1256,0.0161,0.15,0.0149,0.7919,Paid Social,TikTok Ads
2024-03-25,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,241559,3671,477,34,200107,163456,102345,70234,47234,9234,2456,589,0.0152,0.13,0.0095,0.8284,Paid Social,TikTok Ads
2024-03-25,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,145955,2773,748,74,103525,72345,48901,36789,24890,4901,1356,256,0.019,0.27,0.0268,0.7093,Paid Social,StackAdapt
2024-03-25,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,196635,3146,377,26,147908,128234,101234,65234,39456,7789,2145,512,0.016,0.12,0.0085,0.7522,Paid Social,TikTok Ads
2024-03-25,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,394647,6393,958,103,335213,251234,201234,143456,95234,16567,4823,1312,0.0162,0.15,0.0162,0.8494,Paid Social,StackAdapt
2024-03-26,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,284661,4241,551,44,236695,182345,114567,77234,51234,10345,2789,656,0.0149,0.13,0.0106,0.8315,Paid Social,StackAdapt
2024-03-26,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,152909,2859,771,79,110492,81234,54678,41234,27567,5456,1567,289,0.0187,0.27,0.0279,0.7226,Paid Social,Amazon Ad Server
2024-03-26,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,237952,3759,451,33,190861,148234,117234,75234,45789,8567,2345,567,0.0158,0.12,0.009,0.8021,Paid Social,StackAdapt
2024-03-26,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,390221,6321,1011,96,323610,289234,231456,164567,109234,18890,5456,1489,0.0162,0.16,0.0153,0.8293,Paid Social,TikTok Ads
2024-03-27,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,310955,4539,590,44,241612,191234,119234,80234,53456,10789,2901,689,0.0146,0.13,0.0098,0.777,Paid Social,TikTok Ads
2024-03-27,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,167728,3220,837,83,118415,87234,58901,44234,29567,5678,1634,312,0.0192,0.26,0.026,0.706,Paid Social,TikTok Ads
2024-03-27,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,263039,4182,543,36,195964,152345,120456,77890,47234,8901,2456,589,0.0159,0.13,0.0087,0.745,Paid Social,TikTok Ads
2024-03-27,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,447168,7288,1093,118,363905,304567,243456,172345,114567,19567,5678,1567,0.0163,0.15,0.0163,0.8138,Paid Social,TikTok Ads
2024-03-28,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,290557,4213,589,46,235118,184567,115678,78234,52345,10456,2812,678,0.0145,0.14,0.011,0.8092,Paid Social,Amazon Ad Server
2024-03-28,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,157957,2953,767,76,106099,83567,56234,42345,28234,5523,1589,301,0.0187,0.26,0.0258,0.6717,Paid Social,Amazon Ad Server
2024-03-28,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,243323,3820,458,33,199768,148901,117890,76234,46234,8734,2401,578,0.0157,0.12,0.0089,0.821,Paid Social,Amazon Ad Server
2024-03-28,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,451504,7269,1090,111,385042,296234,237890,168234,111234,19234,5534,1523,0.0161,0.15,0.0153,0.8528,Paid Social,StackAdapt
2024-03-29,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,294238,4295,601,41,243629,179234,112234,75678,50234,10123,2712,645,0.0146,0.14,0.0097,0.828,Paid Social,TikTok Ads
2024-03-29,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,160885,3056,825,85,111412,79567,53678,40234,26890,5234,1456,278,0.019,0.27,0.0279,0.6925,Paid Social,TikTok Ads
2024-03-29,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,218934,3524,422,31,180182,142345,112345,72345,43789,8456,2267,545,0.0161,0.12,0.0088,0.823,Paid Social,StackAdapt
2024-03-29,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,414344,6670,1000,100,343076,287234,229234,162345,107890,18756,5345,1456,0.0161,0.15,0.0151,0.828,Paid Social,TikTok Ads
2024-03-30,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,265796,3827,535,39,224571,163567,102567,69567,46567,9123,2423,601,0.0144,0.14,0.0104,0.8449,Paid Social,StackAdapt
2024-03-30,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,139718,2668,720,76,96363,72345,48901,36789,24890,4901,1356,256,0.0191,0.27,0.0285,0.6897,Paid Social,TikTok Ads
2024-03-30,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,231178,3583,429,30,184965,131567,103567,67234,40567,8012,2201,523,0.0155,0.12,0.0084,0.8001,Paid Social,TikTok Ads
2024-03-30,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,389023,6146,921,92,313902,258901,207890,147234,97456,16901,4912,1345,0.0158,0.15,0.015,0.8069,Paid Social,Amazon Ad Server
2024-03-31,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,227639,3300,429,33,183977,153456,96234,65234,43567,8756,2234,534,0.0145,0.13,0.0101,0.8082,Paid Social,TikTok Ads
2024-03-31,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,126106,2459,663,64,85335,67234,45234,34234,23456,4567,1234,234,0.0195,0.27,0.0264,0.6767,Paid Social,TikTok Ads
2024-03-31,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,210649,3328,399,26,169214,121234,96234,61234,37456,7345,2034,489,0.0158,0.12,0.008,0.8033,Paid Social,TikTok Ads
2024-03-31,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,370700,5894,884,94,302973,245678,196789,140234,93456,16234,4789,1289,0.0159,0.15,0.0161,0.8173,Paid Social,StackAdapt
2024-04-01,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,256676,3670,477,36,213580,173456,109234,73567,49234,9789,2634,623,0.0143,0.13,0.01,0.8321,Paid Social,StackAdapt
2024-04-01,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,137219,2593,700,73,90907,76234,51234,38567,25789,5123,1456,278,0.0189,0.27,0.0282,0.6625,Paid Social,TikTok Ads
2024-04-01,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,239457,3735,448,33,187925,137890,108901,70567,42789,8456,2301,545,0.0156,0.12,0.0089,0.7848,Paid Social,TikTok Ads
2024-04-01,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,395483,6406,960,92,346166,267890,214567,151234,99567,17756,5012,1389,0.0162,0.15,0.0145,0.8753,Paid Social,TikTok Ads
2024-04-02,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,284441,4067,528,41,239613,182345,114567,77234,51234,10345,2789,656,0.0143,0.13,0.0103,0.8424,Paid Social,TikTok Ads
2024-04-02,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,167407,3297,923,90,117251,81234,54678,41234,27567,5456,1567,289,0.0197,0.28,0.0275,0.7004,Paid Social,TikTok Ads
2024-04-02,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,244463,3862,463,33,188114,148234,117234,75234,45789,8567,2345,567,0.0158,0.12,0.0086,0.7695,Paid Social,Amazon Ad Server
2024-04-02,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,436721,7249,1159,108,384620,289234,231456,164567,109234,18890,5456,1489,0.0166,0.16,0.015,0.8807,Paid Social,TikTok Ads
2024-04-03,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,302539,4417,618,48,249624,200234,125678,84567,56234,11234,3012,723,0.0146,0.14,0.0109,0.8251,Paid Social,TikTok Ads
2024-04-03,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,168726,3273,850,85,115796,91234,61567,46234,30789,5890,1678,334,0.0194,0.26,0.0262,0.6863,Paid Social,TikTok Ads
2024-04-03,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,262031,3982,517,34,217092,160234,126789,81234,49234,9123,2567,612,0.0152,0.13,0.0086,0.8285,Paid Social,Amazon Ad Server
2024-04-03,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,430744,6848,1095,109,362428,312345,249234,177890,118234,20234,5912,1623,0.0159,0.16,0.016,0.8414,Paid Social,StackAdapt
2024-04-04,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,316212,4679,655,50,267926,208901,131234,88234,58901,11567,3134,734,0.0148,0.14,0.0107,0.8473,Paid Social,Amazon Ad Server
2024-04-04,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,183568,3561,925,89,126515,95678,64567,48567,32345,6123,1734,345,0.0194,0.26,0.0252,0.6892,Paid Social,TikTok Ads
2024-04-04,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,285252,4449,578,42,228372,168901,133456,85678,51789,9456,2634,623,0.0156,0.13,0.0096,0.8006,Paid Social,StackAdapt
2024-04-04,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,474182,7824,1251,127,405378,323456,258901,184567,122345,20789,6034,1678,0.0165,0.16,0.0163,0.8549,Paid Social,Amazon Ad Server
2024-04-05,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,308768,4538,589,45,260384,191234,119234,80234,53456,10789,2901,689,0.0147,0.13,0.01,0.8433,Paid Social,TikTok Ads
2024-04-05,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,173162,3342,868,87,120261,87234,58901,44234,29567,5678,1634,312,0.0193,0.26,0.0263,0.6945,Paid Social,TikTok Ads
2024-04-05,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,260291,4190,502,38,208987,152345,120456,77890,47234,8901,2456,589,0.0161,0.12,0.0093,0.8029,Paid Social,StackAdapt
2024-04-05,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,433399,6847,1095,108,358550,304567,243456,172345,114567,19567,5678,1567,0.0158,0.16,0.0159,0.8273,Paid Social,TikTok Ads
2024-04-06,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,289468,4313,560,42,237624,179234,112234,75678,50234,10123,2712,645,0.0149,0.13,0.0098,0.8209,Paid Social,TikTok Ads
2024-04-06,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,164112,3167,855,81,110808,79567,53678,40234,26890,5234,1456,278,0.0193,0.27,0.0257,0.6752,Paid Social,TikTok Ads
2024-04-06,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,218198,3469,416,30,172092,142345,112345,72345,43789,8456,2267,545,0.0159,0.12,0.0087,0.7887,Paid Social,TikTok Ads
2024-04-06,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,411755,6629,994,102,341509,287234,229234,162345,107890,18756,5345,1456,0.0161,0.15,0.0155,0.8294,Paid Social,TikTok Ads
2024-04-07,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,261082,3733,485,37,220118,173456,109234,73567,49234,9789,2634,623,0.0143,0.13,0.0101,0.8431,Paid Social,TikTok Ads
2024-04-07,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,138039,2567,667,68,90884,74567,50234,37890,25234,5012,1423,267,0.0186,0.26,0.0265,0.6584,Paid Social,TikTok Ads
2024-04-07,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,220440,3615,433,29,170333,135234,106789,69234,41789,8234,2267,534,0.0164,0.12,0.0082,0.7727,Paid Social,TikTok Ads
2024-04-07,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,400713,6371,955,100,337159,267890,214567,151234,99567,17234,5012,1378,0.0159,0.15,0.0158,0.8414,Paid Social,StackAdapt
2024-04-08,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,289997,4320,561,42,237043,182345,114567,77234,51234,10345,2789,656,0.0149,0.13,0.0098,0.8174,Paid Social,TikTok Ads
